439290.21;6694.63;371571.77;225891.19;160806.74;31-07-2021;18:00:02
439290.21;6694.63;371571.77;225891.19;160806.74;01-08-2021;13:00:02
439290.21;6694.63;371571.77;225891.19;160806.74;01-08-2021;18:00:02
440626.72;6694.63;372547.28;227479.15;162014.00;02-08-2021;13:00:02
440985.71;6694.63;359933.06;227917.11;162014.00;02-08-2021;18:00:02
441183.02;6715.22;359933.06;227013.10;162014.00;03-08-2021;13:00:02
441183.02;6715.22;367008.50;226885.61;165846.00;03-08-2021;18:00:02
441768.49;6775.22;367008.50;227533.21;165846.00;04-08-2021;13:00:02
441768.49;6775.22;367008.50;227533.21;165846.00;04-08-2021;18:00:02
442181.57;6787.72;367008.50;228053.64;165846.00;05-08-2021;13:00:02
442181.57;6787.72;367008.50;201644.18;165846.00;05-08-2021;18:00:02
442202.43;6787.72;366763.46;193536.17;165846.00;06-08-2021;13:00:02
442202.43;6787.72;367310.63;193536.17;165846.00;06-08-2021;18:00:02
442257.48;6787.72;367310.63;193591.22;165846.00;07-08-2021;13:00:02
442257.48;6787.72;367310.63;193591.22;165846.00;07-08-2021;18:00:02
442257.48;6787.72;367310.63;193591.22;165846.00;08-08-2021;13:00:02
442257.48;6787.72;367310.63;193591.22;165846.00;08-08-2021;18:00:02
442511.90;6787.72;370121.16;193265.97;165846.00;09-08-2021;13:00:02
442511.90;6787.72;370121.16;193210.92;165846.00;09-08-2021;18:00:02
444196.82;6787.72;370121.16;193303.12;165846.00;10-08-2021;13:00:02
442471.12;6787.72;370245.77;191197.76;165846.00;10-08-2021;18:00:02
442494.52;6787.72;370245.77;191219.43;165846.00;11-08-2021;13:00:02
443014.52;6811.72;373147.77;191883.11;165846.00;11-08-2021;18:00:02
443329.36;6811.72;373313.37;191374.52;165846.00;12-08-2021;13:00:02
443329.36;6811.72;373289.89;191374.52;165846.00;12-08-2021;18:00:02
443612.38;6835.72;373289.89;191319.59;165846.00;13-08-2021;13:00:02
443555.40;6835.72;374281.89;191250.07;165846.00;13-08-2021;18:00:03
443555.40;6835.72;374281.89;191250.07;165846.00;14-08-2021;13:00:02
443555.40;6835.72;374281.89;191250.07;165846.00;14-08-2021;18:00:02
443555.40;6835.72;374281.89;191250.07;165846.00;15-08-2021;13:00:02
443555.40;6835.72;374281.89;191250.07;165846.00;15-08-2021;18:00:02
443555.40;6835.72;374281.89;191250.07;165846.00;16-08-2021;13:00:02
443555.40;6835.72;374281.89;191250.07;165846.00;16-08-2021;18:00:02
443555.40;6835.72;374281.89;191250.07;165846.00;17-08-2021;13:00:02
443555.40;6835.72;374281.89;191250.07;165846.00;17-08-2021;18:00:02
443555.40;6835.72;374281.89;191250.07;165846.00;18-08-2021;13:00:02
443555.40;6835.72;374281.89;191250.07;165846.00;18-08-2021;18:00:02
443694.35;6835.72;374281.89;191419.58;165846.00;19-08-2021;13:00:04
443694.35;6835.72;374281.89;191419.58;165846.00;19-08-2021;18:00:02
443694.35;6835.72;374281.89;191419.58;165846.00;20-08-2021;13:00:01
443694.35;6835.72;374281.89;191419.58;165846.00;20-08-2021;18:00:02
443694.35;6835.72;374281.89;191419.58;165846.00;21-08-2021;13:00:01
443694.35;6835.72;374281.89;191419.58;165846.00;21-08-2021;18:00:02
443694.35;6835.72;374281.89;191419.58;165846.00;22-08-2021;13:00:01
443694.35;6835.72;374281.89;191419.58;165846.00;22-08-2021;18:00:02
443881.70;6835.72;374281.89;191606.93;165846.00;23-08-2021;13:00:01
443881.70;6835.72;374404.16;191606.93;165846.00;23-08-2021;18:00:01
444359.21;6835.72;374230.59;175808.06;165846.00;24-08-2021;13:00:01
444349.31;6835.72;372582.60;174122.27;165846.00;24-08-2021;18:00:02
444689.13;6859.72;372582.60;174494.43;165846.00;25-08-2021;13:00:01
444749.43;6859.72;373120.53;174493.58;165846.00;25-08-2021;18:00:02
444844.26;6859.72;373120.53;174609.27;165846.00;26-08-2021;13:00:01
444844.26;6859.72;373120.53;174609.27;165846.00;26-08-2021;18:00:02
445100.98;6884.72;373242.86;174570.61;165846.00;27-08-2021;13:00:01
445100.98;6884.72;373120.27;164791.62;165846.00;27-08-2021;18:00:02
445100.98;6884.72;373120.27;164791.62;165846.00;28-08-2021;13:00:02
445100.98;6884.72;373120.27;164791.62;165846.00;28-08-2021;18:00:02
445100.98;6884.72;373120.27;164791.62;165846.00;29-08-2021;13:00:02
445100.98;6884.72;373120.27;164791.62;165846.00;29-08-2021;18:00:02
445408.25;6899.72;373120.27;165113.89;165846.00;30-08-2021;13:00:03
445408.25;6899.72;378432.92;164152.42;168645.50;30-08-2021;18:00:02
462247.25;6899.72;346490.21;181072.72;185123.27;31-08-2021;13:00:01
470755.32;6949.72;343842.17;179619.06;185123.27;31-08-2021;18:00:02
473769.63;6975.72;345851.82;183202.15;186439.77;01-09-2021;13:00:03
473769.63;7101.72;344886.78;183328.15;186439.77;01-09-2021;18:00:02
474485.11;7101.72;344886.78;184168.41;186439.77;02-09-2021;13:00:03
474485.11;7101.72;344940.61;160368.11;186439.77;02-09-2021;18:00:02
474535.19;7114.22;344940.61;160406.29;186439.77;03-09-2021;13:00:02
474535.19;7114.22;344623.29;159890.31;186439.77;03-09-2021;18:00:02
474535.19;7114.22;344623.29;159890.31;186439.77;04-09-2021;18:00:10
